episode,reward,steps
1137,-27,30
1138,-15,18
1139,8,13
1140,-29,50
1141,-55,67
1142,11,10
1143,5,16
1144,8,13
1145,-4,16
1146,-13,16
1147,8,13
1148,-16,28
1149,8,13
1150,13,8
1151,4,17
1152,-5,17
1153,10,11
1154,-13,34
1155,0,21
1156,-40,52
1157,-42,36
1158,-2,23
1159,14,7
1160,-3,15
1161,6,15
1162,8,13
1163,-21,33
1164,-5,17
1165,-11,23
1166,-21,33
1167,4,17
1168,7,14
1169,7,14
1170,-55,67
1171,-15,27
1172,-14,17
1173,-23,44
1174,9,12
1175,6,15
1176,3,18
1177,-18,21
1178,-66,51
1179,-36,48
1180,4,17
1181,-6,27
1182,1,20
1183,-43,55
1184,-1,13
1185,5,16
1186,-63,39
1187,8,13
1188,-9,21
1189,-1,13
1190,1,11
1191,-26,47
1192,4,17
1193,-11,23
1194,-26,29
1195,-5,17
1196,-22,34
1197,-25,28
1198,-7,19
1199,-6,18
1200,9,12
1201,6,15
1202,-40,25
1203,-1,13
1204,-4,16
1205,12,9
1206,-4,25
1207,-1,13
1208,11,10
1209,-8,20
1210,3,18
1211,7,14
1212,-56,68
1213,-20,41
1214,-4,25
1215,12,9
1216,-30,42
1217,-16,28
1218,3,18
1219,10,11
1220,13,8
1221,5,16
1222,-22,25
1223,10,11
1224,8,13
1225,-5,17
1226,-1,13
1227,9,12
1228,8,13
1229,9,12
1230,9,12
1231,-1,13
1232,-5,26
1233,-4,16
1234,3,18
1235,-9,21
1236,-10,22
1237,-35,29
1238,9,12
1239,-14,35
1240,8,13
1241,12,9
1242,-2,23
1243,-4,16
1244,-1,22
1245,9,12
1246,8,13
1247,4,17
1248,7,14
1249,-40,34
1250,10,11
1251,8,13
1252,1,20
1253,-60,54
1254,-11,23
1255,1,11
1256,12,9
1257,7,14
1258,2,10
1259,1,20
1260,-16,19
1261,-7,19
1262,-6,18
1263,12,9
1264,6,15
1265,-5,17
1266,11,10
1267,9,12
1268,4,17
1269,-1,22
1270,4,17
1271,7,14
1272,6,15
1273,-34,37
1274,-11,23
1275,-10,22
1276,-28,40
1277,-117,75
1278,-3,15
1279,7,14
1280,-19,31
1281,14,7
1282,-1,13
1283,-4,16
1284,10,11
1285,-41,44
1286,-9,21
1287,7,14
1288,-43,46
1289,8,13
1290,8,13
1291,11,10
1292,8,13
1293,-25,28
1294,7,14
1295,6,15
1296,-41,53
1297,8,13
1298,-1,13
1299,-4,25
1300,-20,32
1301,12,9
1302,-4,25
1303,11,10
1304,5,16
1305,-33,36
1306,9,12
1307,0,21
1308,1,11
1309,11,10
1310,7,14
1311,5,16
1312,-1,13
1313,-6,18
1314,13,8
1315,-2,14
1316,13,8
1317,-18,30
1318,4,17
1319,3,18
1320,4,8
1321,-6,18
1322,7,14
1323,4,17
1324,5,16
1325,-2,14
1326,-11,14
1327,-10,22
1328,6,15
1329,-14,26
1330,-2,14
1331,-10,31
1332,7,14
1333,-11,14
1334,8,13
1335,12,9
1336,10,11
1337,-7,19
1338,7,14
1339,0,12
1340,-20,32
1341,8,13
1342,14,7
1343,7,14
1344,-12,24
1345,2,19
1346,11,10
1347,11,10
1348,-4,25
1349,-13,34
1350,11,10
1351,8,13
1352,5,16
1353,0,12
1354,-32,35
1355,13,8
1356,-1,13
1357,6,15
1358,-2,14
1359,5,16
1360,4,8
1361,4,17
1362,-4,16
1363,11,10
1364,-13,25
1365,-10,22
1366,-4,25
1367,10,11
1368,-12,15
1369,5,16
1370,-11,32
1371,-9,21
1372,5,16
1373,8,13
1374,6,15
1375,7,14
1376,6,15
1377,3,18
1378,8,13
1379,12,9
1380,14,7
1381,5,16
1382,-9,21
1383,15,6
1384,-6,27
1385,1,20
1386,12,9
1387,-2,14
1388,5,16
1389,6,15
1390,11,10
1391,-6,18
1392,7,14
1393,0,21
1394,9,12
1395,-11,23
1396,-22,34
1397,-4,16
1398,-2,14
1399,0,12
1400,4,17
1401,9,12
1402,-5,17
1403,-27,21
1404,-21,24
1405,-26,29
1406,-26,38
1407,-2,14
1408,6,15
1409,-7,28
1410,-9,21
1411,-34,19
1412,-8,29
1413,7,14
1414,-3,15
1415,-45,39
1416,-2,14
1417,8,13
1418,-31,34
1419,-63,57
1420,-11,14
1421,8,13
1422,4,17
1423,2,19
1424,-17,20
1425,-4,16
1426,-2,14
1427,-3,15
1428,-9,30
1429,-10,22
1430,6,15
1431,-9,21
1432,11,10
1433,6,15
1434,-2,14
1435,7,14
1436,10,11
1437,-9,21
1438,-10,31
1439,-6,18
1440,-7,19
1441,11,10
1442,-11,23
1443,-5,17
1444,-3,15
1445,-31,43
1446,11,10
1447,-32,44
1448,-51,45
1449,-25,37
1450,12,9
1451,6,15
1452,-31,43
1453,-3,15
1454,-5,17
1455,7,14
1456,-4,16
1457,-17,20
1458,8,13
1459,-42,45
1460,6,15
1461,9,12
1462,-20,23
1463,5,16
1464,-3,15
1465,-2,23
1466,-4,25
1467,12,9
1468,7,14
1469,-5,26
1470,9,12
1471,6,15
